"Group 1: age (45~55), socio-economic<0",,,,,"Group 2: age (45~55), socio-economic>0",,,,,"Group 3: education (12~16), socio-economic<0",,,,,"Group 4: education (12~16), socio-economic>0",,,,,"Group 5: age (45~55), education (12~16), socio-economic<0",,,,,,,"Group 6: age (45~55), education (12~16), socio-economic>0",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wealth,age,education,socioeconomic,,wealth,age,education,socioeconomic,,wealth,age,education,socioeconomic,,wealth,age,education,socioeconomic,,wealth,age,education,socioeconomic,,,,wealth,age,education,socioeconomic
42090,54,16,-11403,,177000,46,14,15369,,2000,81,12,-22280,,-176500,45,12,3926,,80000,49,14,-3289,,,,22000,45,15,20724
8503,45,12,-11393,,635000,46,17,15375,,70000,86,12,-22280,,41300,33,12,3927,,118500,46,12,-3273,,,,-100,52,12,20736
75000,46,16,-11390,,46000,49,13,15378,,-15388,30,14,-22275,,45200,74,15,3929,,-34500,55,15,-3263,,,,-30800,47,13,20739
10000,46,9,-11386,,7000,45,12,15382,,-3000,30,12,-22273,,50500,23,15,3936,,11000,47,13,-3258,,,,27400,53,12,20747
0,47,11,-11385,,198500,48,17,15398,,0,46,13,-22254,,-4000,22,13,3940,,84050,48,12,-3229,,,,260500,46,12,20752
1000,55,6,-11383,,262200,50,14,15398,,0,26,12,-22237,,15200,68,12,3940,,132000,53,12,-3229,,,,1290623,46,12,20762
75000,50,12,-11383,,1314000,51,16,15398,,-13000,21,13,-22231,,134700,81,14,3940,,1500,46,12,-3196,,,,457000,45,12,20778
0,50,9,-11376,,23500,52,14,15399,,3000,30,13,-22226,,0,45,12,3944,,63000,50,14,-3195,,,,57200,51,12,20789
39000,52,9,-11376,,809000,50,12,15399,,2000,32,12,-22221,,0,49,14,3948,,147000,52,14,-3188,,,,-27400,55,12,20792
1500,51,11,-11373,,228579,53,12,15405,,6400,31,14,-22219,,0,27,13,3949,,2000,46,14,-3180,,,,74500,48,12,20799
20100,54,11,-11352,,1442000,55,12,15409,,350,26,12,-22218,,800,28,12,3951,,85620,54,14,-3152,,,,-1000,45,13,20813
89000,50,6,-11340,,485000,52,14,15412,,1500,27,12,-22218,,7900,25,15,3951,,150500,52,12,-3151,,,,35000,47,12,20827
1000,45,12,-11328,,3000,46,12,15414,,-34000,23,12,-22210,,250,21,13,3952,,-12960,46,14,-3137,,,,21000,53,16,20832
24850,45,12,-11328,,64500,51,12,15415,,150000,50,12,-22209,,3000,18,12,3952,,5000,50,15,-3137,,,,462000,45,12,20835
1200,52,11,-11314,,40000,46,6,15423,,0,29,13,-22205,,1044000,63,16,3954,,472000,55,15,-3132,,,,262000,51,16,20844
10000,47,13,-11314,,-12499,45,14,15434,,105000,57,12,-22205,,55000,49,12,3956,,126500,48,14,-3108,,,,47000,53,15,20855
1000,47,16,-11307,,-16110,52,15,15436,,-7000,27,12,-22203,,245480,83,12,3956,,-147000,50,16,-3099,,,,722500,52,14,20867
18000,52,14,-11303,,-114000,45,14,15448,,-15000,28,12,-22196,,671000,81,12,3956,,2000,49,12,-3099,,,,245000,51,12,20882
-35500,53,12,-11298,,-7175,51,14,15467,,10500,31,12,-22194,,0,46,12,3960,,5500,54,16,-3099,,,,76500,49,16,20893
8000,54,12,-11298,,145100,53,17,15468,,-20000,25,12,-22190,,253950,36,12,3962,,0,48,12,-3074,,,,70000,51,12,20902
159000,51,16,-11298,,-14600,49,12,15473,,164629,57,12,-22166,,8500,53,12,3966,,-3700,53,12,-3068,,,,322600,55,12,20902
1500,51,15,-11276,,95000,45,12,15491,,0,42,12,-22154,,157000,50,14,3967,,181500,53,12,-3057,,,,1300,48,12,20904
10079,48,12,-11244,,2250,48,12,15492,,32500,42,12,-22151,,457000,86,13,3973,,1181350,50,12,-3049,,,,7690,54,12,20912
-2000,46,13,-11229,,124075,47,12,15498,,0,39,12,-22147,,800,26,14,3980,,104000,53,16,-3042,,,,71400,45,15,20935
6200,46,12,-11224,,645000,50,12,15499,,6500,66,14,-22147,,7200,22,15,3980,,3000,52,12,-2995,,,,-19300,54,16,20942
6500,47,10,-11206,,-3000,48,12,15503,,0,23,12,-22145,,512839,82,14,3981,,2500,48,14,-2986,,,,60386,45,12,20962
-10000,47,11,-11202,,8000,45,12,15509,,-50900,52,12,-22142,,208500,69,12,3983,,47400,53,12,-2986,,,,13000,46,12,20967
525000,51,16,-11189,,2800,49,9,15525,,831000,37,16,-22133,,0,51,12,3985,,81600,47,12,-2975,,,,106000,53,12,20967
-20000,45,11,-11180,,35001,47,11,15525,,-40000,56,14,-22129,,45000,38,12,3987,,13000,49,13,-2966,,,,12000,48,12,20971
-14400,52,14,-11168,,22300,46,0,15527,,-9000,24,12,-22129,,72000,51,12,3988,,300,45,13,-2944,,,,311000,54,13,20982
150,55,14,-11168,,2900,54,12,15537,,15000,30,12,-22129,,271000,77,15,3989,,42050,54,13,-2914,,,,54000,46,12,20986
0,53,11,-11162,,40000,51,11,15558,,30000,48,12,-22122,,105671,48,12,3990,,1755000,48,13,-2899,,,,80000,49,12,20992
42000,46,14,-11139,,246000,45,17,15558,,0,27,14,-22122,,17000,66,16,3991,,58000,49,12,-2880,,,,145000,55,16,20992
2500,47,11,-11136,,898000,49,12,15585,,19875,21,12,-22113,,22500,27,14,3999,,895000,45,16,-2858,,,,0,49,14,20997
45005,51,15,-11134,,-6000,50,17,15597,,0,44,13,-22108,,28100,29,13,3999,,8000,53,12,-2829,,,,10600,48,14,21002
0,50,0,-11123,,24000,45,14,15614,,1500,19,12,-22105,,6050,25,13,4001,,27250,54,14,-2828,,,,-1500,47,15,21014
124925,55,12,-11118,,122000,51,11,15624,,0,52,12,-22099,,93000,78,14,4003,,130000,45,14,-2818,,,,16168,48,12,21014
-4500,49,15,-11109,,46050,45,16,15633,,0,31,13,-22099,,156000,67,14,4003,,261500,49,12,-2818,,,,18000,54,12,21014
-2880,52,13,-11109,,2340722,47,12,15644,,-20000,51,12,-22098,,50,44,12,4009,,11800,55,12,-2806,,,,15500,50,13,21049
10203,55,12,-11108,,61000,49,17,15653,,-9500,47,12,-22098,,585000,77,12,4013,,79000,52,16,-2801,,,,210000,54,12,21091
-5970,49,16,-11099,,3120,54,6,15655,,-1970,50,12,-22098,,-13200,22,12,4014,,35200,54,15,-2788,,,,62005,52,12,21108
-140,55,10,-11099,,101000,45,16,15657,,0,47,12,-22098,,-1100,27,13,4014,,207000,49,13,-2782,,,,150000,55,12,21108
0,45,11,-11099,,-20000,50,16,15660,,0,48,12,-22098,,1800,24,13,4014,,-7995,53,12,-2780,,,,11000,47,12,21125
0,47,16,-11099,,184400,47,14,15662,,0,45,12,-22098,,-7900,45,12,4014,,6000,54,12,-2751,,,,88200,55,14,21136
4000,45,14,-11099,,10000,48,14,15666,,500,46,12,-22098,,157500,39,12,4014,,3800,47,12,-2733,,,,150000,48,14,21142
5006,48,12,-11099,,26400,48,11,15679,,16000,47,13,-22098,,80000,28,12,4017,,4600,54,12,-2726,,,,153000,52,12,21169
-14000,47,10,-11098,,152000,55,12,15684,,-2500,23,12,-22098,,7000,23,13,4025,,0,55,14,-2722,,,,131500,51,14,21172
93000,55,13,-11096,,670000,52,16,15686,,-2000,56,12,-22098,,23001,45,13,4025,,81000,45,13,-2722,,,,24000,50,13,21182
0,51,15,-11090,,1006,51,11,15701,,0,19,12,-22098,,48884,54,12,4025,,124200,51,16,-2718,,,,67500,49,14,21187
0,50,12,-11088,,274000,54,16,15703,,0,23,13,-22098,,248000,75,12,4025,,23200,48,12,-2716,,,,32250,52,12,21212
-16000,46,14,-11082,,48000,51,12,15713,,0,31,14,-22098,,-65000,38,13,4026,,600,55,12,-2699,,,,40000,54,13,21215
0,50,10,-11082,,96800,50,9,15713,,0,57,12,-22098,,-30000,26,15,4026,,304500,53,14,-2686,,,,107500,45,12,21227
7,55,12,-11052,,1208000,49,12,15737,,10000,44,13,-22098,,416250,82,12,4026,,148000,47,14,-2680,,,,-16000,46,14,21245
2500,50,13,-11051,,-8474,51,12,15742,,92000,24,14,-22098,,23300,67,14,4029,,112000,51,14,-2673,,,,16600,53,14,21267
0,52,6,-11049,,54000,46,14,15748,,257000,43,12,-22098,,0,52,12,4031,,16000,49,13,-2668,,,,77500,50,12,21278
0,47,9,-11040,,434000,50,14,15774,,272200,35,12,-22098,,51001,44,13,4032,,67400,49,12,-2656,,,,60900,53,13,21302
72000,48,11,-11040,,2600,51,12,15778,,0,46,12,-22097,,278619,39,16,4037,,-100,47,12,-2654,,,,219000,47,13,21315
-220,48,12,-11038,,102000,55,14,15811,,1800,50,15,-22095,,25000,72,16,4039,,16000,48,12,-2609,,,,145100,50,14,21317
30820,49,12,-11018,,184935,54,10,15820,,0,49,12,-22085,,2000,61,16,4042,,75000,48,14,-2605,,,,185700,46,12,21321
500,49,12,-11009,,3300,48,11,15829,,240500,30,16,-22085,,37171,29,16,4051,,-20550,53,16,-2599,,,,60715,45,12,21327
-3000,47,13,-11001,,-4000,47,14,15832,,0,45,12,-22083,,4000,74,12,4053,,62001,50,12,-2597,,,,255000,55,12,21340
-12500,48,11,-10986,,0,49,12,15832,,87000,32,12,-22070,,6800,23,14,4054,,500,51,13,-2593,,,,352300,55,12,21365
-100,54,12,-10986,,10200,49,12,15832,,185000,40,15,-22070,,-5000,24,15,4060,,29200,48,13,-2580,,,,113600,51,12,21372
7000,55,9,-10986,,46050,55,13,15832,,10000,22,12,-22068,,3000,32,12,4060,,2000,47,16,-2568,,,,41000,49,12,21398
24500,54,12,-10986,,98000,50,12,15832,,68000,45,12,-22067,,5150,45,13,4060,,2500,50,12,-2568,,,,313000,54,15,21401
-49963,46,11,-10985,,126000,45,12,15832,,-12500,23,12,-22063,,91000,60,15,4066,,-11800,55,16,-2558,,,,72500,54,15,21414
5000,53,12,-10979,,73000,45,13,15839,,-20000,50,12,-22060,,-47000,29,13,4067,,25751,49,12,-2552,,,,4000,50,12,21486
3000,47,14,-10974,,22140,53,16,15845,,-2000,58,12,-22060,,0,56,12,4067,,56000,55,12,-2548,,,,-25000,45,14,21512
25000,45,11,-10971,,304000,46,14,15852,,10000,51,13,-22052,,7300,44,16,4067,,58000,50,14,-2512,,,,48500,48,12,21513
0,55,11,-10968,,953000,54,12,15866,,3000,30,14,-22046,,0,43,12,4069,,0,54,12,-2461,,,,8200,46,14,21527
25,52,14,-10968,,15100,47,16,15867,,535000,43,14,-22043,,130263,72,12,4070,,-7000,47,13,-2454,,,,305000,52,15,21529
1300,52,12,-10968,,15000,46,10,15871,,-600,46,12,-22041,,-2800,56,12,4072,,1776,53,14,-2450,,,,20000,54,12,21558
197000,49,14,-10968,,37500,46,16,15871,,-3000,27,12,-22036,,2500,31,12,4077,,414000,49,12,-2450,,,,40000,52,12,21558
287000,54,11,-10962,,48000,55,12,15875,,16000,56,12,-22026,,1082000,75,14,4077,,87500,52,12,-2444,,,,153000,53,16,21578
185000,47,14,-10952,,2900,55,16,15882,,2020,27,13,-22024,,3000,47,13,4082,,-100,45,13,-2438,,,,-20900,47,15,21586
86100,46,13,-10949,,3200,53,11,15882,,-19000,28,13,-22020,,9188,81,12,4083,,-2400,49,12,-2432,,,,183800,52,12,21598
162000,52,12,-10943,,78000,50,17,15885,,-23965,46,13,-22020,,2234000,58,16,4084,,6400,47,12,-2425,,,,225000,49,12,21608
4650,55,11,-10936,,5000,48,12,15901,,0,31,12,-22020,,-16500,41,14,4086,,87098,51,12,-2425,,,,178000,45,12,21614
52350,50,12,-10920,,16000,54,12,15902,,0,31,12,-22020,,240000,34,12,4086,,0,54,13,-2418,,,,38200,49,16,21625
190200,52,13,-10913,,117000,52,17,15902,,400,20,12,-22020,,158150,70,13,4087,,15000,52,14,-2415,,,,11000,52,12,21638
25000,51,11,-10911,,74025,47,13,15913,,20000,42,12,-22020,,22500,51,12,4090,,-8600,55,12,-2403,,,,36900,55,12,21640
82000,50,12,-10911,,3500,53,14,15926,,35500,52,15,-22019,,-55000,39,12,4091,,75500,49,12,-2382,,,,-41800,54,16,21643
30000,49,12,-10898,,4015,53,12,15938,,-20000,50,12,-22014,,1000,20,12,4091,,0,49,12,-2371,,,,77500,49,12,21658
-3200,48,13,-10884,,0,48,12,15951,,-7000,53,13,-22014,,41200,32,16,4091,,71000,47,14,-2366,,,,137000,54,12,21674
70000,51,14,-10876,,2600,47,12,15952,,2900,46,12,-22014,,168000,42,12,4091,,-7500,50,13,-2362,,,,18000,51,13,21714
0,48,8,-10860,,498000,52,16,15960,,0,27,12,-22008,,-11800,26,15,4094,,45400,50,14,-2338,,,,118500,54,12,21725
43950,48,12,-10858,,16000,45,17,15967,,1800,44,12,-22006,,-3500,24,12,4097,,-7500,52,13,-2336,,,,157412,48,12,21752
0,51,9,-10850,,362000,54,12,15967,,2700,36,12,-22005,,65000,74,14,4097,,500,50,14,-2333,,,,225000,53,12,21772
252000,45,14,-10850,,90700,51,16,15976,,16500,74,15,-22002,,12000,57,12,4099,,145000,53,16,-2320,,,,83100,51,12,21776
-1695,48,12,-10848,,108000,51,16,15979,,0,42,12,-21998,,12200,75,13,4109,,26000,54,13,-2314,,,,590000,52,12,21792
1100,51,10,-10847,,78500,49,13,15986,,1400,22,12,-21998,,5700,60,12,4110,,176000,52,16,-2314,,,,828800,50,12,21799
0,54,11,-10834,,92500,51,12,15986,,0,21,13,-21988,,41000,26,12,4114,,312000,51,12,-2308,,,,-4100,53,15,21806
-12200,48,12,-10824,,94000,47,11,15986,,8000,39,15,-21987,,143800,73,13,4114,,6700,50,16,-2288,,,,73200,50,12,21808
86,49,10,-10811,,58000,55,14,15996,,10000,20,13,-21985,,-9000,44,12,4115,,1000,49,12,-2276,,,,44400,46,12,21820
20300,46,16,-10809,,165000,46,14,16010,,6000,31,12,-21969,,77000,72,15,4115,,92000,45,12,-2264,,,,82300,45,14,21820
-21000,50,9,-10796,,5000,48,11,16012,,3400,49,14,-21968,,1270000,42,13,4118,,170000,45,12,-2257,,,,31000,51,12,21829
-13000,55,12,-10791,,93800,55,12,16014,,11000,25,13,-21966,,-13200,27,16,4120,,779000,48,14,-2257,,,,59000,46,12,21832
-1500,48,12,-10791,,2000,48,13,16016,,-19000,32,12,-21956,,6000,69,12,4120,,-8900,45,15,-2246,,,,126500,53,12,21841
0,48,9,-10791,,-50000,48,14,16025,,-1475,28,12,-21955,,50000,21,14,4126,,145000,50,12,-2233,,,,82500,48,12,21861
10000,53,13,-10791,,42000,47,11,16032,,-5400,24,12,-21943,,137040,22,16,4126,,81500,47,12,-2224,,,,3000,48,12,21872
-11500,53,16,-10786,,15000,55,16,16035,,-3770,49,12,-21935,,228000,29,14,4126,,6800,50,12,-2199,,,,112000,47,12,21891
-17000,53,16,-10785,,3245,47,12,16095,,0,31,14,-21935,,15300,54,12,4134,,200000,51,14,-2188,,,,0,49,12,21892
22000,52,12,-10780,,21000,54,16,16102,,30000,51,12,-21933,,621500,65,14,4135,,-900,45,15,-2180,,,,59500,54,14,21892
140900,53,9,-10773,,279000,46,14,16109,,497500,51,16,-21931,,-31999,27,12,4138,,59500,53,14,-2128,,,,20500,51,13,21901
111500,48,12,-10768,,-6200,51,14,16113,,55500,38,12,-21928,,215600,51,12,4139,,0,53,12,-2115,,,,55800,48,12,21923
1000,47,12,-10764,,71900,52,12,16144,,19500,28,12,-21902,,175500,61,16,4144,,11400,49,12,-2115,,,,404000,52,12,21933
-26800,45,12,-10763,,40000,49,13,16162,,13000,28,16,-21899,,5600,29,14,4147,,4000,50,13,-2099,,,,-4596,45,12,21954
0,48,12,-10763,,11220,50,10,16168,,4000,26,15,-21885,,4000,43,12,4149,,13850,51,16,-2099,,,,-9980,46,12,21955
-14200,51,8,-10761,,10000,45,9,16180,,4,52,12,-21882,,-48500,26,16,4152,,10000,49,14,-2098,,,,-8800,52,14,21956
5250,50,12,-10740,,24500,45,15,16193,,60000,49,12,-21882,,707500,31,16,4152,,15000,46,12,-2093,,,,5000,55,12,21969
9600,53,3,-10740,,28000,53,7,16199,,0,73,12,-21882,,289000,80,15,4155,,26200,54,15,-2090,,,,4100,53,12,22014
18100,48,12,-10740,,78000,45,12,16200,,-4200,20,14,-21876,,174000,44,12,4157,,172000,46,13,-2061,,,,240400,52,13,22025
84000,52,17,-10735,,44400,54,12,16208,,1500,48,13,-21869,,166500,50,16,4158,,456000,48,12,-2035,,,,485000,50,14,22025
1300,50,11,-10726,,445500,49,17,16214,,-19200,25,12,-21856,,21200,75,16,4158,,220000,52,15,-2016,,,,-19000,48,14,22043
-14200,51,12,-10722,,-1900,52,12,16215,,120000,45,12,-21854,,274100,77,13,4161,,-500,49,12,-1986,,,,32000,49,12,22069
2500,49,12,-10722,,-11000,45,14,16228,,-1000,27,14,-21852,,2000,59,12,4164,,43000,51,12,-1986,,,,145000,51,15,22082
15100,53,12,-10722,,38900,50,12,16229,,-4000,23,13,-21849,,17000,63,12,4167,,0,48,12,-1985,,,,138000,50,12,22092
-6300,47,13,-10709,,87000,55,15,16245,,-680,34,13,-21846,,12000,55,12,4172,,42000,51,15,-1964,,,,445292,53,12,22122
3000,47,13,-10683,,64200,49,12,16262,,-142000,52,12,-21844,,38200,55,12,4172,,367500,49,14,-1950,,,,120000,54,13,22126
265000,54,12,-10682,,404500,51,16,16265,,70000,29,13,-21842,,51000,38,16,4172,,72000,45,12,-1944,,,,64000,49,14,22149
100000,46,12,-10680,,3300,55,12,16267,,3040,33,14,-21819,,-10200,32,15,4173,,239560,55,16,-1944,,,,106700,55,16,22149
1200,51,11,-10678,,10000,50,12,16267,,0,34,12,-21813,,6000,22,16,4177,,104080,54,12,-1936,,,,282000,46,12,22161
4200,45,14,-10677,,92671,54,12,16272,,6000,39,13,-21809,,90000,69,12,4177,,-4910,50,14,-1920,,,,61000,45,14,22170
10300,45,9,-10675,,-6500,47,12,16278,,60,33,12,-21808,,2600,58,15,4178,,1900,48,15,-1914,,,,112000,53,12,22172
30400,55,11,-10666,,35500,54,13,16278,,3000,30,14,-21808,,3000,45,16,4179,,1420000,49,15,-1871,,,,37000,48,12,22199
225000,55,12,-10654,,83100,53,12,16278,,65500,42,12,-21806,,59500,60,13,4179,,1100,50,12,-1846,,,,92850,54,12,22204
3000,49,11,-10629,,122000,55,12,16278,,-6000,49,13,-21798,,47500,31,16,4182,,8200,51,14,-1828,,,,-1150,52,14,22214
1700,46,12,-10626,,-18400,47,12,16292,,0,21,12,-21797,,12500,78,15,4185,,-1860400,49,14,-1818,,,,1000,51,16,22215
0,54,11,-10622,,20400,45,13,16312,,-22879,27,16,-21790,,50000,35,14,4186,,0,51,12,-1814,,,,30000,49,12,22267
38,52,12,-10620,,63000,52,11,16315,,-58000,36,13,-21788,,96916,65,14,4186,,-23750,46,14,-1810,,,,33400,52,12,22267
115000,52,17,-10608,,149000,47,17,16319,,3342,53,12,-21788,,13400,40,12,4191,,1000,50,12,-1786,,,,-9200,51,13,22272
58030,51,12,-10606,,727000,45,16,16319,,102887,37,16,-21785,,37300,27,14,4191,,45000,47,12,-1785,,,,18000,51,12,22286
0,49,13,-10602,,46000,55,12,16357,,37000,47,12,-21774,,-61800,31,14,4192,,-35000,45,16,-1781,,,,271500,52,16,22301
39300,48,12,-10602,,-9450,50,14,16364,,0,22,12,-21773,,1500,63,12,4193,,78260,53,16,-1780,,,,86000,46,12,22307
45000,46,12,-10597,,7500,50,12,16366,,-40000,31,14,-21771,,0,19,12,4195,,30,47,12,-1751,,,,57000,46,12,22317
1718000,46,13,-10585,,-12800,50,12,16372,,-33000,43,16,-21768,,4100,79,12,4195,,38200,49,12,-1723,,,,0,52,12,22329
5000,51,3,-10572,,411800,51,11,16373,,0,28,14,-21768,,410000,56,12,4205,,9000,45,12,-1722,,,,4500,52,16,22329
0,52,12,-10568,,23000,48,11,16390,,13100,32,12,-21757,,515500,47,12,4208,,28000,49,12,-1722,,,,78000,50,12,22331
579000,47,12,-10534,,26100,49,12,16397,,145000,36,13,-21757,,125000,59,14,4212,,38000,55,16,-1722,,,,18800,50,12,22340
-9995,47,12,-10522,,5300,45,12,16399,,-1000,44,14,-21756,,143000,52,16,4214,,-10400,47,16,-1717,,,,75000,51,12,22343
-395,54,13,-10522,,17000,53,12,16406,,12094,37,12,-21754,,14200,43,12,4214,,226200,48,14,-1703,,,,160500,49,14,22346
3000,55,12,-10517,,162560,50,17,16410,,57,51,12,-21730,,-22600,23,15,4215,,25000,49,12,-1698,,,,20850,51,16,22366
205700,45,12,-10509,,65500,51,12,16424,,-12500,29,15,-21718,,7000,23,12,4215,,6500,51,13,-1692,,,,46500,55,14,22367
75000,45,12,-10503,,22000,53,7,16435,,11500,31,14,-21718,,4800,52,12,4215,,680000,50,16,-1691,,,,255000,45,13,22378
98049,50,12,-10502,,74400,49,16,16457,,-7500,30,12,-21716,,66000,51,12,4215,,113600,49,12,-1682,,,,330400,53,13,22390
28300,46,12,-10500,,3000,47,12,16464,,388400,58,12,-21712,,0,32,12,4216,,3668,49,12,-1673,,,,55000,49,15,22399
225500,49,11,-10499,,-29500,53,16,16467,,55250,51,12,-21699,,157200,41,12,4217,,7800,51,16,-1633,,,,102000,47,14,22399
-3328,51,12,-10486,,160200,48,15,16471,,0,56,14,-21699,,1500,50,12,4224,,-75000,49,16,-1630,,,,229700,45,14,22400
-1200,48,13,-10486,,26000,52,12,16472,,0,23,12,-21698,,52000,42,12,4225,,0,52,13,-1624,,,,190000,49,16,22427
12000,55,16,-10486,,1020,52,12,16491,,-28850,43,12,-21678,,1500,50,12,4227,,90500,45,16,-1616,,,,67000,50,12,22447
0,50,12,-10482,,44200,55,7,16491,,0,56,12,-21676,,0,30,12,4229,,-36000,49,16,-1601,,,,6000,46,12,22467
37200,51,11,-10482,,-16500,49,11,16494,,-4000,26,12,-21672,,0,58,14,4235,,15000,51,12,-1593,,,,9000,47,12,22467
5000,50,12,-10476,,40000,48,15,16512,,8500,45,12,-21664,,90000,53,12,4242,,39000,53,12,-1576,,,,233000,51,16,22472
600,46,13,-10473,,503700,50,15,16525,,-25000,71,12,-21654,,13000,30,13,4242,,18000,50,14,-1574,,,,-1500,46,12,22515
-28999,47,14,-10472,,229100,48,16,16535,,1500,31,12,-21651,,95000,39,12,4246,,2000,45,13,-1567,,,,94800,46,13,22515
27500,46,10,-10450,,0,48,9,16558,,2000,22,13,-21651,,149000,63,14,4246,,482000,51,16,-1537,,,,80000,50,14,22519
13000,47,13,-10442,,300,45,13,16558,,3000,37,12,-21651,,0,40,14,4249,,102000,45,15,-1517,,,,100200,47,14,22554
500,48,12,-10417,,44300,51,13,16558,,-29800,32,13,-21647,,203813,81,12,4255,,18286,52,12,-1515,,,,137900,52,13,22587
954000,48,4,-10413,,155000,49,12,16558,,-15000,24,16,-21624,,82000,46,12,4262,,269000,51,16,-1514,,,,547000,52,16,22599
1312500,50,17,-10409,,132000,51,16,16575,,20000,29,12,-21614,,40440,57,12,4267,,-20300,50,12,-1497,,,,10000,54,12,22614
5,48,12,-10403,,215500,48,12,16579,,0,20,12,-21613,,8935,30,15,4269,,40000,52,12,-1491,,,,38000,55,15,22615
546850,51,16,-10401,,5800,54,12,16581,,-169900,23,16,-21599,,124030,50,12,4271,,1912000,53,12,-1486,,,,228000,54,12,22632
25200,53,14,-10397,,7000,48,12,16597,,300,31,12,-21599,,3500,53,15,4272,,156000,45,15,-1471,,,,110679,45,16,22651
44000,50,11,-10393,,57000,46,14,16597,,-25000,49,12,-21598,,-47000,22,16,4278,,579500,55,14,-1425,,,,114500,49,15,22662
87050,46,10,-10393,,178700,48,14,16597,,0,29,12,-21598,,-23000,26,14,4278,,220400,47,15,-1414,,,,124000,48,12,22666
65000,52,14,-10385,,4544000,53,12,16599,,0,29,14,-21598,,2400,46,12,4278,,62700,53,12,-1392,,,,812000,53,12,22671
0,50,17,-10379,,161500,49,13,16616,,24000,22,14,-21595,,24871,47,12,4278,,497000,54,12,-1392,,,,2000,51,12,22686
0,48,14,-10378,,18000,52,12,16618,,-30000,66,14,-21594,,90000,40,13,4278,,39300,52,12,-1382,,,,169000,50,12,22686
0,49,11,-10362,,36700,50,13,16641,,-29500,59,12,-21591,,-9980,24,12,4281,,120000,54,16,-1372,,,,37815,48,12,22688
10000,53,12,-10351,,38200,55,12,16647,,245000,44,12,-21591,,-12960,23,14,4283,,43000,50,15,-1355,,,,-455700,55,12,22710
-12725,48,14,-10344,,143200,55,6,16652,,-3000,25,12,-21590,,-20,81,12,4286,,0,49,12,-1342,,,,115000,45,14,22713
2657,50,8,-10343,,142000,49,16,16658,,2000,29,12,-21590,,3700,41,14,4286,,8000,50,12,-1328,,,,31000,52,16,22715
189000,46,15,-10341,,1749000,50,17,16658,,13600,44,16,-21585,,-30000,83,13,4290,,15000,52,14,-1328,,,,45000,49,12,22740
-2200,51,11,-10317,,-22000,46,17,16672,,9000,39,12,-21573,,1005,41,13,4290,,-306000,46,12,-1325,,,,166000,55,16,22743
0,46,12,-10313,,729800,54,12,16679,,10000,27,12,-21570,,20300,26,13,4290,,44000,54,12,-1317,,,,71000,47,12,22758
26120,52,13,-10307,,76085,53,17,16702,,196000,67,16,-21551,,-17572,24,14,4292,,-47250,45,12,-1308,,,,67000,47,12,22794
10000,45,13,-10270,,2000,52,12,16703,,0,25,12,-21549,,-16000,41,14,4292,,202000,54,14,-1308,,,,43000,49,14,22808
48000,45,14,-10266,,75000,47,12,16711,,0,46,12,-21541,,0,23,12,4292,,15025,45,12,-1305,,,,-23000,51,12,22815
-132500,51,12,-10264,,443000,47,16,16713,,0,44,12,-21541,,58000,47,14,4292,,50000,55,12,-1295,,,,40000,45,13,22815
0,51,12,-10252,,4500,55,13,16738,,70000,43,12,-21535,,104500,40,14,4292,,134500,51,12,-1251,,,,3000,50,12,22822
300,47,12,-10252,,644000,52,12,16742,,0,43,14,-21532,,7260,27,13,4295,,202500,48,13,-1251,,,,183000,54,12,22845
1728000,54,16,-10252,,312000,45,13,16757,,-7000,29,12,-21524,,0,68,14,4298,,137640,49,12,-1228,,,,28800,54,16,22854
7300,54,11,-10249,,-29250,52,16,16758,,-6000,23,14,-21520,,6400,45,13,4299,,-8000,47,12,-1222,,,,14100,45,12,22887
0,54,12,-10248,,71500,51,6,16773,,8000,45,12,-21517,,17008,39,12,4305,,0,54,12,-1220,,,,216000,51,12,22894
0,54,10,-10246,,19000,47,17,16787,,0,51,12,-21516,,0,47,12,4307,,24000,50,12,-1219,,,,42200,50,16,22896
44000,52,12,-10238,,339560,55,12,16800,,-3500,23,12,-21508,,30700,60,15,4308,,0,51,13,-1203,,,,310000,45,12,22902
63269,53,12,-10238,,-11000,52,17,16820,,75000,54,12,-21498,,949000,65,12,4310,,0,47,12,-1203,,,,56000,49,14,22911
5,53,8,-10236,,97800,55,8,16827,,-102000,26,12,-21490,,28000,46,14,4313,,-8500,55,16,-1170,,,,3000,50,12,22913
89500,54,14,-10230,,-5000,46,14,16830,,0,36,14,-21478,,0,44,12,4316,,0,55,12,-1168,,,,10014,50,12,22914
400000,49,14,-10224,,500,50,12,16832,,33500,56,12,-21458,,51000,35,14,4324,,10000,53,12,-1168,,,,552300,48,12,22925
89190,47,9,-10220,,463000,53,16,16839,,-9600,45,13,-21454,,317500,70,12,4326,,2600,46,13,-1160,,,,124000,45,12,22937
0,54,12,-10210,,13500,50,10,16840,,-20000,35,14,-21452,,-10200,66,16,4327,,11900,49,14,-1156,,,,-9000,52,16,22952
0,52,15,-10203,,-3500,53,14,16846,,-11400,45,16,-21443,,10000,25,12,4331,,126100,50,12,-1130,,,,11450,47,16,22964
2280,45,12,-10197,,26000,48,14,16847,,-11500,22,12,-21443,,111000,41,14,4333,,595500,51,14,-1128,,,,8000,48,14,22988
